time_sec,seq,ax_ms2,ay_ms2,az_ms2,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
1489.710000,148971,0.026000,-0.900000,9.809000,0.002651,-0.091774,1.000240,0.001000,-0.001000,0.000000
1489.720000,148972,0.044000,-0.900000,9.808000,0.004487,-0.091774,1.000138,0.000000,-0.001000,0.000000
1489.730000,148973,0.058000,-0.903000,9.822000,0.005914,-0.092080,1.001565,0.000000,-0.003000,-0.001000
1489.740000,148974,0.037000,-0.908000,9.808000,0.003773,-0.092590,1.000138,-0.001000,0.000000,-0.001000
1489.750000,148975,0.050000,-0.918000,9.818000,0.005099,-0.093610,1.001157,-0.001000,-0.002000,-0.002000
1489.760000,148976,0.049000,-0.899000,9.806000,0.004997,-0.091672,0.999934,0.000000,-0.001000,-0.001000
1489.770000,148977,0.046000,-0.911000,9.818000,0.004691,-0.092896,1.001157,0.000000,-0.001000,-0.001000
1489.780000,148978,0.047000,-0.909000,9.813000,0.004793,-0.092692,1.000648,0.000000,-0.001000,0.000000
1489.790000,148979,0.050000,-0.906000,9.815000,0.005099,-0.092386,1.000851,0.000000,-0.001000,-0.001000
1489.800000,148980,0.052000,-0.927000,9.808000,0.005303,-0.094528,1.000138,0.000000,-0.001000,0.000000
1489.810000,148981,0.052000,-0.912000,9.821000,0.005303,-0.092998,1.001463,0.000000,-0.001000,0.000000
1489.820000,148982,0.041000,-0.912000,9.807000,0.004181,-0.092998,1.000036,0.000000,-0.001000,-0.001000
1489.830000,148983,0.050000,-0.907000,9.803000,0.005099,-0.092488,0.999628,0.002000,0.000000,-0.001000
1489.840000,148984,0.049000,-0.890000,9.811000,0.004997,-0.090755,1.000444,0.000000,-0.001000,-0.001000
1489.850000,148985,0.043000,-0.894000,9.809000,0.004385,-0.091163,1.000240,0.001000,-0.001000,0.000000
1489.860000,148986,0.044000,-0.919000,9.814000,0.004487,-0.093712,1.000749,0.000000,-0.001000,0.000000
1489.870000,148987,0.053000,-0.902000,9.809000,0.005404,-0.091978,1.000240,-0.002000,-0.002000,-0.002000
1489.880000,148988,0.049000,-0.896000,9.797000,0.004997,-0.091367,0.999016,0.000000,-0.001000,-0.001000
1489.890000,148989,0.043000,-0.922000,9.817000,0.004385,-0.094018,1.001055,0.000000,-0.001000,0.000000
1489.900000,148990,0.044000,-0.920000,9.790000,0.004487,-0.093814,0.998302,0.000000,-0.002000,-0.001000
1489.910000,148991,0.037000,-0.911000,9.812000,0.003773,-0.092896,1.000546,-0.002000,0.000000,-0.002000
1489.920000,148992,0.058000,-0.906000,9.813000,0.005914,-0.092386,1.000648,0.001000,0.000000,-0.002000
1489.930000,148993,0.038000,-0.910000,9.817000,0.003875,-0.092794,1.001055,0.000000,-0.001000,0.000000
1489.940000,148994,0.045000,-0.894000,9.809000,0.004589,-0.091163,1.000240,-0.001000,-0.001000,0.000000
1489.950000,148995,0.060000,-0.907000,9.816000,0.006118,-0.092488,1.000953,0.000000,0.000000,-0.001000
1489.960000,148996,0.029000,-0.905000,9.817000,0.002957,-0.092284,1.001055,0.000000,-0.001000,-0.001000
1489.970000,148997,0.035000,-0.905000,9.820000,0.003569,-0.092284,1.001361,0.000000,-0.001000,0.000000
1489.980000,148998,0.038000,-0.899000,9.798000,0.003875,-0.091672,0.999118,0.000000,-0.002000,0.000000
1489.990000,148999,0.039000,-0.905000,9.805000,0.003977,-0.092284,0.999832,-0.001000,-0.001000,-0.002000
1490.000000,149000,0.044000,-0.902000,9.818000,0.004487,-0.091978,1.001157,0.000000,0.000000,-0.001000
1490.010000,149001,0.039000,-0.904000,9.802000,0.003977,-0.092182,0.999526,-0.001000,-0.001000,0.000000
1490.020000,149002,0.041000,-0.908000,9.813000,0.004181,-0.092590,1.000648,0.000000,-0.002000,-0.001000
1490.030000,149003,0.053000,-0.882000,9.803000,0.005404,-0.089939,0.999628,0.000000,-0.001000,-0.001000
1490.040000,149004,0.035000,-0.886000,9.815000,0.003569,-0.090347,1.000851,0.000000,-0.002000,-0.001000
1490.050000,149005,0.050000,-0.907000,9.804000,0.005099,-0.092488,0.999730,-0.001000,-0.001000,-0.001000
1490.060000,149006,0.050000,-0.902000,9.817000,0.005099,-0.091978,1.001055,0.000000,-0.002000,0.000000
1490.070000,149007,0.039000,-0.907000,9.810000,0.003977,-0.092488,1.000342,0.000000,-0.002000,-0.002000
1490.080000,149008,0.056000,-0.884000,9.808000,0.005710,-0.090143,1.000138,0.000000,-0.002000,0.000000
1490.090000,149009,0.050000,-0.905000,9.803000,0.005099,-0.092284,0.999628,0.000000,-0.002000,-0.001000
1490.100000,149010,0.039000,-0.911000,9.820000,0.003977,-0.092896,1.001361,0.000000,-0.001000,0.000000
1490.110000,149011,0.050000,-0.906000,9.805000,0.005099,-0.092386,0.999832,-0.001000,-0.001000,-0.001000
1490.120000,149012,0.046000,-0.886000,9.811000,0.004691,-0.090347,1.000444,0.000000,-0.002000,0.000000
1490.130000,149013,0.054000,-0.903000,9.800000,0.005506,-0.092080,0.999322,0.000000,-0.001000,-0.002000
1490.140000,149014,0.036000,-0.894000,9.812000,0.003671,-0.091163,1.000546,0.000000,0.000000,-0.001000
1490.150000,149015,0.046000,-0.909000,9.810000,0.004691,-0.092692,1.000342,-0.001000,0.000000,-0.002000
1490.160000,149016,0.039000,-0.897000,9.817000,0.003977,-0.091469,1.001055,0.000000,-0.001000,-0.002000
1490.170000,149017,0.044000,-0.895000,9.805000,0.004487,-0.091265,0.999832,0.000000,-0.001000,-0.001000
1490.180000,149018,0.040000,-0.900000,9.797000,0.004079,-0.091774,0.999016,-0.001000,-0.001000,-0.002000
1490.190000,149019,0.042000,-0.902000,9.799000,0.004283,-0.091978,0.999220,0.000000,-0.001000,-0.002000
1490.200000,149020,0.049000,-0.894000,9.804000,0.004997,-0.091163,0.999730,0.000000,-0.002000,0.000000
1490.210000,149021,0.044000,-0.898000,9.812000,0.004487,-0.091571,1.000546,0.000000,-0.002000,-0.001000
1490.220000,149022,0.052000,-0.905000,9.825000,0.005303,-0.092284,1.001871,0.000000,-0.001000,-0.001000
1490.230000,149023,0.046000,-0.904000,9.799000,0.004691,-0.092182,0.999220,0.001000,-0.001000,0.000000
1490.240000,149024,0.048000,-0.899000,9.833000,0.004895,-0.091672,1.002687,0.000000,0.000000,0.000000
1490.250000,149025,0.055000,-0.895000,9.799000,0.005608,-0.091265,0.999220,0.001000,-0.001000,-0.001000
1490.260000,149026,0.055000,-0.891000,9.805000,0.005608,-0.090857,0.999832,0.001000,-0.001000,-0.001000
1490.270000,149027,0.045000,-0.899000,9.802000,0.004589,-0.091672,0.999526,0.000000,-0.001000,0.000000
1490.280000,149028,0.057000,-0.891000,9.801000,0.005812,-0.090857,0.999424,0.000000,-0.001000,-0.001000
1490.290000,149029,0.035000,-0.897000,9.783000,0.003569,-0.091469,0.997588,0.000000,-0.001000,0.000000
1490.300000,149030,0.052000,-0.900000,9.800000,0.005303,-0.091774,0.999322,0.000000,-0.001000,0.000000
1490.310000,149031,0.055000,-0.903000,9.820000,0.005608,-0.092080,1.001361,0.000000,0.000000,0.000000
1490.320000,149032,0.035000,-0.897000,9.821000,0.003569,-0.091469,1.001463,0.000000,-0.001000,-0.001000
1490.330000,149033,0.054000,-0.914000,9.786000,0.005506,-0.093202,0.997894,0.000000,-0.002000,-0.001000
1490.340000,149034,0.040000,-0.902000,9.791000,0.004079,-0.091978,0.998404,0.001000,-0.001000,-0.002000
1490.350000,149035,0.049000,-0.902000,9.806000,0.004997,-0.091978,0.999934,-0.001000,-0.001000,-0.001000
1490.360000,149036,0.048000,-0.909000,9.774000,0.004895,-0.092692,0.996671,-0.002000,-0.001000,-0.001000
1490.370000,149037,0.043000,-0.899000,9.819000,0.004385,-0.091672,1.001259,0.000000,-0.001000,0.000000
1490.380000,149038,0.044000,-0.896000,9.812000,0.004487,-0.091367,1.000546,0.000000,-0.001000,0.000000
1490.390000,149039,0.037000,-0.898000,9.812000,0.003773,-0.091571,1.000546,0.000000,-0.001000,-0.002000
1490.400000,149040,0.047000,-0.889000,9.794000,0.004793,-0.090653,0.998710,0.000000,-0.002000,0.000000
1490.410000,149041,0.038000,-0.904000,9.818000,0.003875,-0.092182,1.001157,0.000000,-0.001000,-0.001000
1490.420000,149042,0.055000,-0.905000,9.794000,0.005608,-0.092284,0.998710,0.000000,-0.001000,-0.002000
1490.430000,149043,0.052000,-0.911000,9.801000,0.005303,-0.092896,0.999424,0.000000,-0.001000,-0.001000
1490.440000,149044,0.049000,-0.899000,9.807000,0.004997,-0.091672,1.000036,-0.001000,-0.001000,0.000000
1490.450000,149045,0.039000,-0.899000,9.825000,0.003977,-0.091672,1.001871,0.001000,-0.003000,-0.001000
1490.460000,149046,0.038000,-0.903000,9.800000,0.003875,-0.092080,0.999322,-0.001000,-0.002000,-0.002000
1490.470000,149047,0.044000,-0.902000,9.802000,0.004487,-0.091978,0.999526,0.000000,-0.002000,0.000000
1490.480000,149048,0.038000,-0.908000,9.812000,0.003875,-0.092590,1.000546,0.000000,-0.002000,-0.001000
1490.490000,149049,0.035000,-0.909000,9.830000,0.003569,-0.092692,1.002381,0.000000,-0.002000,-0.002000
1490.500000,149050,0.052000,-0.888000,9.783000,0.005303,-0.090551,0.997588,-0.001000,-0.001000,-0.001000
1490.510000,149051,0.050000,-0.890000,9.808000,0.005099,-0.090755,1.000138,0.000000,-0.002000,-0.001000
1490.520000,149052,0.039000,-0.904000,9.826000,0.003977,-0.092182,1.001973,0.000000,0.000000,-0.001000
1490.530000,149053,0.051000,-0.910000,9.814000,0.005201,-0.092794,1.000749,0.000000,-0.001000,-0.001000
1490.540000,149054,0.048000,-0.916000,9.796000,0.004895,-0.093406,0.998914,0.000000,-0.002000,-0.001000
1490.550000,149055,0.051000,-0.895000,9.800000,0.005201,-0.091265,0.999322,0.000000,0.000000,-0.001000
1490.560000,149056,0.062000,-0.888000,9.811000,0.006322,-0.090551,1.000444,0.000000,0.000000,-0.001000
1490.570000,149057,0.049000,-0.902000,9.820000,0.004997,-0.091978,1.001361,-0.001000,-0.002000,-0.001000
1490.580000,149058,0.050000,-0.910000,9.799000,0.005099,-0.092794,0.999220,0.000000,-0.002000,-0.001000
1490.590000,149059,0.036000,-0.908000,9.812000,0.003671,-0.092590,1.000546,0.000000,-0.001000,0.000000
1490.600000,149060,0.025000,-0.900000,9.800000,0.002549,-0.091774,0.999322,0.000000,-0.002000,-0.002000
1490.610000,149061,0.044000,-0.893000,9.805000,0.004487,-0.091061,0.999832,0.001000,-0.001000,0.000000
1490.620000,149062,0.053000,-0.905000,9.814000,0.005404,-0.092284,1.000749,0.000000,-0.002000,0.000000
1490.630000,149063,0.050000,-0.900000,9.817000,0.005099,-0.091774,1.001055,0.000000,0.000000,-0.001000
1490.640000,149064,0.050000,-0.905000,9.803000,0.005099,-0.092284,0.999628,0.000000,-0.003000,-0.002000
1490.650000,149065,0.043000,-0.905000,9.799000,0.004385,-0.092284,0.999220,0.000000,-0.002000,-0.001000
1490.660000,149066,0.047000,-0.885000,9.796000,0.004793,-0.090245,0.998914,-0.001000,0.000000,-0.002000
1490.670000,149067,0.052000,-0.915000,9.797000,0.005303,-0.093304,0.999016,0.000000,-0.003000,-0.001000
1490.680000,149068,0.056000,-0.904000,9.789000,0.005710,-0.092182,0.998200,0.000000,-0.002000,-0.001000
1490.690000,149069,0.043000,-0.906000,9.806000,0.004385,-0.092386,0.999934,0.000000,-0.001000,-0.001000
1490.700000,149070,0.063000,-0.896000,9.824000,0.006424,-0.091367,1.001769,0.001000,-0.002000,0.000000
1490.710000,149071,0.053000,-0.900000,9.796000,0.005404,-0.091774,0.998914,0.000000,-0.001000,-0.001000
1490.720000,149072,0.047000,-0.909000,9.796000,0.004793,-0.092692,0.998914,0.000000,0.000000,-0.002000
1490.730000,149073,0.049000,-0.902000,9.823000,0.004997,-0.091978,1.001667,0.000000,-0.001000,-0.002000
1490.740000,149074,0.049000,-0.909000,9.819000,0.004997,-0.092692,1.001259,0.000000,-0.002000,0.000000
1490.750000,149075,0.053000,-0.905000,9.817000,0.005404,-0.092284,1.001055,0.000000,0.000000,0.000000
1490.760000,149076,0.059000,-0.903000,9.820000,0.006016,-0.092080,1.001361,0.000000,-0.002000,-0.001000
1490.770000,149077,0.047000,-0.900000,9.807000,0.004793,-0.091774,1.000036,0.000000,0.000000,-0.001000
1490.780000,149078,0.029000,-0.897000,9.826000,0.002957,-0.091469,1.001973,0.000000,-0.002000,0.000000
1490.790000,149079,0.032000,-0.915000,9.807000,0.003263,-0.093304,1.000036,0.000000,-0.002000,-0.001000
1490.800000,149080,0.053000,-0.906000,9.815000,0.005404,-0.092386,1.000851,0.000000,-0.001000,0.000000
1490.810000,149081,0.043000,-0.900000,9.788000,0.004385,-0.091774,0.998098,0.000000,-0.002000,0.000000
1490.820000,149082,0.043000,-0.901000,9.804000,0.004385,-0.091876,0.999730,0.000000,0.000000,-0.001000
1490.830000,149083,0.040000,-0.903000,9.771000,0.004079,-0.092080,0.996365,0.000000,0.000000,0.000000
1490.840000,149084,0.036000,-0.906000,9.816000,0.003671,-0.092386,1.000953,0.000000,-0.002000,0.000000
1490.850000,149085,0.056000,-0.908000,9.800000,0.005710,-0.092590,0.999322,0.001000,-0.001000,-0.001000
1490.860000,149086,0.058000,-0.892000,9.804000,0.005914,-0.090959,0.999730,-0.001000,0.000000,0.000000
1490.870000,149087,0.055000,-0.891000,9.811000,0.005608,-0.090857,1.000444,0.001000,-0.001000,-0.001000
1490.880000,149088,0.037000,-0.893000,9.816000,0.003773,-0.091061,1.000953,0.000000,-0.001000,-0.002000
1490.890000,149089,0.042000,-0.905000,9.783000,0.004283,-0.092284,0.997588,0.000000,-0.003000,0.000000
1490.900000,149090,0.033000,-0.914000,9.807000,0.003365,-0.093202,1.000036,0.000000,-0.001000,-0.001000
1490.910000,149091,0.040000,-0.910000,9.824000,0.004079,-0.092794,1.001769,0.000000,-0.001000,-0.001000
1490.920000,149092,0.036000,-0.909000,9.801000,0.003671,-0.092692,0.999424,-0.001000,-0.001000,0.000000
1490.930000,149093,0.055000,-0.897000,9.796000,0.005608,-0.091469,0.998914,0.001000,-0.002000,-0.001000
1490.940000,149094,0.047000,-0.896000,9.800000,0.004793,-0.091367,0.999322,0.000000,-0.001000,-0.001000
1490.950000,149095,0.040000,-0.906000,9.821000,0.004079,-0.092386,1.001463,0.000000,0.000000,-0.001000
1490.960000,149096,0.024000,-0.908000,9.823000,0.002447,-0.092590,1.001667,-0.001000,-0.002000,-0.001000
1490.970000,149097,0.052000,-0.915000,9.822000,0.005303,-0.093304,1.001565,0.000000,-0.003000,-0.001000
1490.980000,149098,0.034000,-0.913000,9.811000,0.003467,-0.093100,1.000444,0.000000,0.000000,0.000000
1490.990000,149099,0.042000,-0.920000,9.809000,0.004283,-0.093814,1.000240,0.000000,-0.002000,0.000000
1491.000000,149100,0.045000,-0.899000,9.800000,0.004589,-0.091672,0.999322,0.000000,-0.002000,-0.001000
1491.010000,149101,0.052000,-0.902000,9.805000,0.005303,-0.091978,0.999832,0.000000,-0.003000,-0.001000
1491.020000,149102,0.044000,-0.895000,9.809000,0.004487,-0.091265,1.000240,0.000000,-0.001000,-0.001000
1491.030000,149103,0.043000,-0.900000,9.814000,0.004385,-0.091774,1.000749,0.000000,-0.002000,-0.001000
1491.040000,149104,0.068000,-0.900000,9.811000,0.006934,-0.091774,1.000444,-0.001000,-0.002000,-0.001000
1491.050000,149105,0.043000,-0.911000,9.825000,0.004385,-0.092896,1.001871,-0.001000,0.000000,0.000000
1491.060000,149106,0.041000,-0.912000,9.794000,0.004181,-0.092998,0.998710,-0.001000,-0.001000,0.000000
1491.070000,149107,0.044000,-0.902000,9.802000,0.004487,-0.091978,0.999526,0.000000,-0.002000,0.000000
1491.080000,149108,0.032000,-0.900000,9.806000,0.003263,-0.091774,0.999934,0.000000,-0.001000,0.000000
1491.090000,149109,0.044000,-0.903000,9.811000,0.004487,-0.092080,1.000444,0.000000,-0.001000,-0.001000
1491.100000,149110,0.049000,-0.900000,9.796000,0.004997,-0.091774,0.998914,0.000000,-0.001000,-0.002000
1491.110000,149111,0.051000,-0.909000,9.808000,0.005201,-0.092692,1.000138,0.000000,0.000000,-0.001000
1491.120000,149112,0.042000,-0.903000,9.793000,0.004283,-0.092080,0.998608,0.000000,-0.001000,-0.002000
1491.130000,149113,0.049000,-0.900000,9.798000,0.004997,-0.091774,0.999118,0.000000,-0.001000,-0.002000
1491.140000,149114,0.065000,-0.897000,9.793000,0.006628,-0.091469,0.998608,0.000000,-0.001000,0.000000
1491.150000,149115,0.035000,-0.899000,9.818000,0.003569,-0.091672,1.001157,0.000000,-0.001000,-0.001000
1491.160000,149116,0.038000,-0.899000,9.824000,0.003875,-0.091672,1.001769,0.000000,-0.001000,-0.001000
1491.170000,149117,0.042000,-0.900000,9.798000,0.004283,-0.091774,0.999118,0.000000,-0.001000,-0.001000
1491.180000,149118,0.058000,-0.904000,9.808000,0.005914,-0.092182,1.000138,0.000000,-0.002000,-0.001000
1491.190000,149119,0.037000,-0.893000,9.804000,0.003773,-0.091061,0.999730,0.001000,-0.001000,-0.002000
1491.200000,149120,0.032000,-0.906000,9.815000,0.003263,-0.092386,1.000851,-0.001000,-0.002000,0.000000
1491.210000,149121,0.023000,-0.906000,9.806000,0.002345,-0.092386,0.999934,0.000000,-0.002000,-0.001000
1491.220000,149122,0.056000,-0.893000,9.818000,0.005710,-0.091061,1.001157,0.000000,0.000000,0.000000
1491.230000,149123,0.050000,-0.915000,9.815000,0.005099,-0.093304,1.000851,0.000000,-0.001000,-0.001000
1491.240000,149124,0.051000,-0.909000,9.784000,0.005201,-0.092692,0.997690,0.000000,-0.002000,-0.001000
1491.250000,149125,0.041000,-0.905000,9.827000,0.004181,-0.092284,1.002075,0.001000,-0.001000,-0.003000
1491.260000,149126,0.067000,-0.924000,9.808000,0.006832,-0.094222,1.000138,-0.001000,0.000000,-0.001000
1491.270000,149127,0.059000,-0.898000,9.792000,0.006016,-0.091571,0.998506,0.000000,-0.002000,-0.002000
1491.280000,149128,0.041000,-0.909000,9.785000,0.004181,-0.092692,0.997792,0.000000,-0.003000,-0.001000
1491.290000,149129,0.046000,-0.888000,9.828000,0.004691,-0.090551,1.002177,0.002000,-0.003000,-0.001000
1491.300000,149130,0.046000,-0.918000,9.821000,0.004691,-0.093610,1.001463,0.001000,-0.001000,-0.001000
1491.310000,149131,0.045000,-0.905000,9.799000,0.004589,-0.092284,0.999220,-0.001000,-0.002000,-0.001000
1491.320000,149132,0.040000,-0.910000,9.815000,0.004079,-0.092794,1.000851,0.000000,-0.001000,0.000000
1491.330000,149133,0.038000,-0.910000,9.803000,0.003875,-0.092794,0.999628,-0.001000,0.000000,-0.001000
1491.340000,149134,0.038000,-0.900000,9.856000,0.003875,-0.091774,1.005032,0.002000,0.000000,-0.001000
1491.350000,149135,0.052000,-0.907000,9.780000,0.005303,-0.092488,0.997282,-0.001000,-0.001000,-0.001000
1491.360000,149136,-0.800000,-1.613000,8.493000,-0.081577,-0.164480,0.866045,0.028000,0.000000,-0.022000
1491.370000,149137,0.817000,1.391000,14.099000,0.083311,0.141843,1.437698,4.420000,0.198000,-4.087000
1491.380000,149138,6.678000,1.453000,13.878000,0.680966,0.148165,1.415162,0.418000,0.016000,0.172000
1491.390000,149139,0.739000,0.271000,9.857000,0.075357,0.027634,1.005134,-2.643000,-0.116000,1.349000
1491.400000,149140,1.085000,0.764000,11.677000,0.110639,0.077906,1.190723,-2.904000,-0.096000,0.782000
1491.410000,149141,2.241000,-6.484000,11.093000,0.228518,-0.661184,1.131171,-7.369000,-0.302000,1.255000
1491.420000,149142,2.408000,-10.115000,12.143000,0.245548,-1.031443,1.238241,-8.726000,-0.919000,0.730000
1491.430000,149143,2.059000,-4.708000,14.081000,0.209960,-0.480082,1.435862,-4.414000,-0.630000,-2.639000
1491.440000,149144,0.812000,-2.773000,13.273000,0.082801,-0.282767,1.353469,1.869000,0.141000,-4.301000
1491.450000,149145,-1.728000,2.670000,6.864000,-0.176207,0.272264,0.699933,8.726000,-1.977000,-4.828000
1491.460000,149146,-2.215000,4.568000,3.857000,-0.225867,0.465806,0.393305,8.726000,-3.235000,-4.767000
1491.470000,149147,-2.326000,2.400000,1.474000,-0.237186,0.244732,0.150306,7.250000,-4.584000,-3.722000
1491.480000,149148,-2.102000,2.011000,0.685000,-0.214344,0.205065,0.069851,4.566000,-4.465000,-2.777000
1491.490000,149149,-0.599000,-1.368000,3.520000,-0.061081,-0.139497,0.358940,-0.301000,-2.027000,0.105000
1491.500000,149150,2.068000,-3.064000,7.653000,0.210877,-0.312441,0.780389,-4.480000,0.057000,2.247000
1491.510000,149151,4.710000,-17.687000,16.176000,0.480286,-1.803572,1.649493,-8.726000,4.983000,7.257000
1491.520000,149152,4.709000,-16.545000,17.673000,0.480184,-1.687120,1.802144,-8.726000,6.422000,7.637000
1491.530000,149153,4.743000,-7.152000,19.515000,0.483651,-0.729301,1.989976,-6.222000,6.523000,4.064000
1491.540000,149154,4.136000,-3.152000,18.000000,0.421755,-0.321415,1.835489,-0.596000,4.946000,1.509000
1491.550000,149155,2.035000,-0.155000,10.416000,0.207512,-0.015806,1.062136,8.726000,-2.289000,-2.774000
1491.560000,149156,0.517000,-0.427000,6.338000,0.052719,-0.043542,0.646296,8.726000,-5.794000,-4.492000
1491.570000,149157,-1.410000,0.571000,1.031000,-0.143780,0.058226,0.105133,8.726000,-8.726000,-6.606000
1491.580000,149158,-2.115000,0.617000,-0.873000,-0.215670,0.062916,-0.089021,8.726000,-7.890000,-6.780000
1491.590000,149159,-1.904000,0.487000,0.008000,-0.194154,0.049660,0.000816,3.067000,-3.221000,-4.256000
1491.600000,149160,-1.564000,-0.274000,2.733000,-0.159484,-0.027940,0.278688,-1.708000,-0.478000,-1.623000
1491.610000,149161,2.358000,-4.714000,10.783000,0.240449,-0.480694,1.099560,-8.726000,3.156000,4.378000
1491.620000,149162,4.412000,-11.754000,17.059000,0.449899,-1.198574,1.739534,-8.726000,5.235000,7.827000
1491.630000,149163,4.501000,-9.709000,18.337000,0.458974,-0.990042,1.869854,-8.726000,5.999000,7.524000
1491.640000,149164,5.255000,-3.635000,16.531000,0.535861,-0.370667,1.685693,-1.022000,4.781000,3.665000
1491.650000,149165,4.863000,-2.205000,13.403000,0.495888,-0.224847,1.366726,4.141000,2.542000,1.256000
1491.660000,149166,1.848000,-2.200000,6.710000,0.188444,-0.224338,0.684230,8.726000,-3.365000,-3.132000
1491.670000,149167,0.426000,-1.905000,5.006000,0.043440,-0.194256,0.510470,8.726000,-5.849000,-4.660000
1491.680000,149168,-0.315000,-0.053000,3.625000,-0.032121,-0.005404,0.369647,4.091000,-7.063000,-5.350000
1491.690000,149169,-0.471000,-0.240000,4.551000,-0.048029,-0.024473,0.464073,0.653000,-5.198000,-4.492000
1491.700000,149170,-1.234000,-2.008000,8.126000,-0.125833,-0.204759,0.828621,-4.807000,-0.156000,-0.824000
1491.710000,149171,-0.521000,-2.843000,9.942000,-0.053127,-0.289905,1.013802,-5.748000,1.128000,1.376000
1491.720000,149172,2.257000,-4.144000,11.795000,0.230150,-0.422570,1.202755,-4.587000,2.345000,4.382000
1491.730000,149173,3.531000,-1.926000,9.911000,0.360062,-0.196397,1.010641,-2.497000,4.281000,4.352000
1491.740000,149174,1.171000,-3.875000,8.937000,0.119409,-0.395140,0.911320,1.879000,4.176000,2.703000
1491.750000,149175,2.688000,-3.383000,7.899000,0.274100,-0.344970,0.805474,1.134000,-0.723000,2.784000
1491.760000,149176,3.349000,-2.505000,8.211000,0.341503,-0.255439,0.837289,1.481000,-0.491000,0.207000
1491.770000,149177,1.655000,-2.473000,9.646000,0.168763,-0.252176,0.983618,1.581000,1.440000,-1.048000
1491.780000,149178,-0.719000,-2.636000,10.481000,-0.073318,-0.268797,1.068765,0.766000,1.325000,-0.859000
1491.790000,149179,-0.341000,-2.148000,10.146000,-0.034772,-0.219035,1.034604,0.792000,0.350000,-0.182000
1491.800000,149180,0.496000,-1.422000,8.969000,0.050578,-0.145004,0.914583,1.602000,-1.282000,0.555000
1491.810000,149181,0.879000,-1.024000,8.461000,0.089633,-0.104419,0.862782,2.244000,-1.043000,1.022000
1491.820000,149182,1.816000,-2.597000,9.194000,0.185180,-0.264820,0.937527,2.476000,1.020000,0.909000
1491.830000,149183,2.112000,-2.050000,9.131000,0.215364,-0.209042,0.931103,1.592000,2.149000,0.648000
1491.840000,149184,-0.015000,-1.610000,9.059000,-0.001530,-0.164174,0.923761,0.302000,3.062000,0.341000
1491.850000,149185,-0.102000,-0.565000,9.446000,-0.010401,-0.057614,0.963224,0.071000,-0.027000,1.332000
1491.860000,149186,-0.650000,0.696000,10.350000,-0.066282,0.070972,1.055406,-1.136000,0.056000,0.091000
1491.870000,149187,0.948000,-1.783000,8.888000,0.096669,-0.181815,0.906324,-1.387000,-0.028000,0.054000
1491.880000,149188,-0.674000,-1.826000,9.757000,-0.068729,-0.186200,0.994937,-0.032000,-0.140000,0.938000
